"YDL156W","CMR1","1569"
"YDL157C","","357"
"YDL158C","","309"
"YDL159C-B","","177"
"YDL159W","STE7","1548"
"YDL159W-A","","132"
"YDL160C","DHH1","1521"
"YDL160C-A","MHF2","243"
"YDL161W","ENT1","1365"
"YDL162C","","357"
"YDL163W","","303"
"YDL164C","CDC9","2268"
"YDL165W","CDC36","576"
"YDL166C","FAP7","594"
"YDL167C","NRP1","2160"
"YDL168W","SFA1","1161"
"YDL169C","UGX2","672"
"YDL170W","UGA3","1587"
"YDL171C","GLT1","6438"
"YDL172C","","480"
"YDL173W","PAR32","888"
"YDL174C","DLD1","1764"
"YDL175C","AIR2","1035"
"YDL176W","","2127"
"YDL177C","","513"
"YDL178W","DLD2","1593"
"YDL179W","PCL9","915"
"YDL180W","","1644"
"YDL181W","INH1","258"
"YDL182W","LYS20","1287"
"YDL183C","","963"
"YDL184C","RPL41A","78"
"YDL185C-A","","228"
"YDL185W","VMA1","3216"
"YDL186W","","834"
"YDL187C","","330"
"YDL188C","PPH22","1134"
"YDL189W","RBS1","1374"
"YDL190C","UFD2","2886"
"YDL191W","RPL35A","854"
"YDL192W","ARF1","546"
"YDL193W","NUS1","1128"
"YDL194W","SNF3","2655"
"YDL195W","SEC31","3822"
"YDL196W","","330"
"YDL197C","ASF2","1578"
"YDL198C","GGC1","903"
"YDL199C","","2064"
"YDL200C","MGT1","567"
"YDL201W","TRM8","861"
"YDL202W","MRPL11","750"
"YDL203C","ACK1","1872"
"YDL204W","RTN2","1182"
"YDL205C","HEM3","984"
"YDL206W","","2289"
"YDL207W","GLE1","1617"
"YDL208W","NHP2","471"
"YDL209C","CWC2","1020"
"YDL210W","UGA4","1716"
"YDL211C","","1119"
"YDL212W","SHR3","633"
"YDL213C","NOP6","678"
"YDL214C","PRR2","2100"
"YDL215C","GDH2","3279"
"YDL216C","RRI1","1323"
"YDL217C","TIM22","624"
"YDL218W","","954"
"YDL219W","DTD1","524"
"YDL220C","CDC13","2775"
"YDL221W","","552"
"YDL222C","FMP45","930"
"YDL223C","HBT1","3141"
"YDL224C","WHI4","1950"
"YDL225W","SHS1","1656"
"YDL226C","GCS1","1059"
"YDL227C","HO","1761"
"YDL228C","","642"
"YDL229W","SSB1","1842"
"YDL230W","PTP1","1008"
"YDL231C","BRE4","3378"
"YDL232W","OST4","111"
"YDL233W","MFG1","1377"
"YDL234C","GYP7","2241"
"YDL235C","YPD1","504"
"YDL236W","PHO13","939"
"YDL237W","AIM6","1173"
"YDL238C","GUD1","1470"
"YDL239C","ADY3","2373"
"YDL240C-A","","138"
"YDL240W","LRG1","3054"
"YDL241W","","372"
"YDL242W","","354"
"YDL243C","AAD4","990"
"YDL244W","THI13","1023"
"YDL245C","HXT15","1704"
"YDL246C","SOR2","1074"
"YDL247W","MPH2","1830"
"YDL247W-A","","75"
"YDL248W","COS7","1152"
"YDR001C","NTH1","2256"
"YDR002W","YRB1","606"
"YDR003W","RCR2","633"
"YDR003W-A","","123"
"YDR004W","RAD57","1383"
"YDR005C","MAF1","1268"
"YDR006C","SOK1","2706"
"YDR007W","TRP1","675"
"YDR008C","","351"
"YDR009W","GAL3","1563"
"YDR010C","","333"
"YDR011W","SNQ2","4506"
"YDR012W","RPL4B","1089"
"YDR013W","PSF1","627"
"YDR014W","RAD61","1944"
"YDR014W-A","HED1","489"
"YDR015C","","240"
"YDR016C","DAD1","285"
"YDR017C","KCS1","3153"
"YDR018C","","1191"
"YDR019C","GCV1","1203"
"YDR020C","DAS2","699"
"YDR021W","FAL1","1200"
"YDR022C","ATG31","591"
"YDR023W","SES1","1389"
"YDR024W","FYV1","486"
"YDR025W","RPS11A","810"
"YDR026C","NSI1","1713"
"YDR027C","VPS54","2670"
"YDR028C","REG1","3045"
"YDR029W","","315"
"YDR030C","RAD28","1521"
"YDR031W","MIX14","366"
"YDR032C","PST2","597"
"YDR033W","MRH1","963"
"YDR034C","LYS14","2373"
"YDR034C-A","","177"
"YDR034W-B","","156"
"YDR035W","ARO3","1113"
"YDR036C","EHD3","1503"
"YDR037W","KRS1","1776"
"YDR038C","ENA5","3276"
"YDR039C","ENA2","3276"
"YDR040C","ENA1","3276"
"YDR041W","RSM10","612"
"YDR042C","","603"
"YDR043C","NRG1","696"
"YDR044W","HEM13","987"
"YDR045C","RPC11","333"
"YDR046C","BAP3","1815"
"YDR047W","HEM12","1089"
"YDR048C","","315"
"YDR049W","VMS1","1899"
"YDR050C","TPI1","747"
"YDR051C","DET1","1005"
"YDR052C","DBF4","2115"
"YDR053W","","396"
"YDR054C","CDC34","888"
"YDR055W","PST1","1335"
"YDR056C","EMC10","618"
"YDR057W","YOS9","1629"
"YDR058C","TGL2","981"
"YDR059C","UBC5","537"
"YDR060W","MAK21","3078"
"YDR061W","","1620"
"YDR062W","LCB2","1686"
"YDR063W","AIM7","450"
"YDR064W","RPS13","995"
"YDR065W","RRG1","1098"
"YDR066C","RTR2","591"
"YDR067C","OCA6","675"
"YDR068W","DOS2","933"
"YDR069C","DOA4","2781"
"YDR070C","FMP16","282"
"YDR071C","PAA1","576"
"YDR072C","IPT1","1584"
"YDR073W","SNF11","510"
"YDR074W","TPS2","2691"
"YDR075W","PPH3","927"
"YDR076W","RAD55","1221"
"YDR077W","SED1","1017"
"YDR078C","SHU2","672"
"YDR079C-A","TFB5","219"
"YDR079W","PET100","336"
"YDR080W","VPS41","2979"
"YDR081C","PDC2","2778"
"YDR082W","STN1","1485"
"YDR083W","RRP8","1179"
"YDR084C","TVP23","600"
"YDR085C","AFR1","1863"
"YDR086C","SSS1","243"
"YDR087C","RRP1","837"
"YDR088C","SLU7","1149"
"YDR089W","VTC5","2610"
"YDR090C","","933"
"YDR091C","RLI1","1827"
"YDR092W","UBC13","730"
"YDR093W","DNF2","4839"
"YDR094W","","336"
"YDR095C","","411"
"YDR096W","GIS1","2685"
"YDR097C","MSH6","3729"
"YDR098C","GRX3","753"
"YDR099W","BMH2","822"
"YDR100W","TVP15","432"
"YDR101C","ARX1","1782"
"YDR102C","","333"
"YDR103W","STE5","2754"
"YDR104C","SPO71","3738"
"YDR105C","TMS1","1422"
"YDR106W","ARP10","855"
"YDR107C","TMN2","2019"
"YDR108W","TRS85","2097"
"YDR109C","","2148"
"YDR110W","FOB1","1701"
"YDR111C","ALT2","1524"
"YDR112W","IRC2","309"
"YDR113C","PDS1","1122"
"YDR114C","","303"
"YDR115W","MRX14","318"
"YDR116C","MRPL1","858"
"YDR117C","TMA64","1698"
"YDR118W","APC4","1959"
"YDR118W-A","","117"
"YDR119W","VBA4","2307"
"YDR119W-A","COX26","201"
"YDR120C","TRM1","1713"
"YDR121W","DPB4","591"
"YDR122W","KIN1","3195"
"YDR123C","INO2","915"
"YDR124W","","975"
"YDR125C","ECM18","1362"
"YDR126W","SWF1","1011"
"YDR127W","ARO1","4767"
"YDR128W","MTC5","3447"
"YDR129C","SAC6","2040"
"YDR130C","FIN1","876"
"YDR131C","","1671"
"YDR132C","","1488"
"YDR133C","","336"
"YDR135C","YCF1","4548"
"YDR136C","VPS61","573"
"YDR137W","RGP1","1992"
"YDR138W","HPR1","2259"
"YDR139C","RUB1","307"
"YDR140W","MTQ2","666"
"YDR141C","DOP1","5097"
"YDR142C","PEX7","1128"
"YDR143C","SAN1","1833"
"YDR144C","MKC7","1791"
"YDR145W","TAF12","1620"
"YDR146C","SWI5","2130"
"YDR147W","EKI1","1605"
"YDR148C","KGD2","1392"
"YDR149C","","708"
"YDR150W","NUM1","8247"
"YDR151C","CTH1","978"
"YDR152W","GIR2","798"
"YDR153C","ENT5","1236"
"YDR154C","","351"
"YDR155C","CPR1","489"
"YDR156W","RPA14","414"
"YDR157W","","402"
"YDR158W","HOM2","1098"
"YDR159W","SAC3","3906"
"YDR160W","SSY1","2559"
"YDR161W","ACL4","1164"
"YDR162C","NBP2","711"
"YDR163W","CWC15","528"
"YDR164C","SEC1","2175"
"YDR165W","TRM82","1335"
"YDR166C","SEC5","2916"
"YDR167W","TAF10","621"
"YDR168W","CDC37","1521"
"YDR169C","STB3","1542"
"YDR169C-A","","150"
"YDR170C","SEC7","6030"
"YDR171W","HSP42","1128"
"YDR172W","SUP35","2058"
"YDR173C","ARG82","1068"
"YDR174W","HMO1","741"
"YDR175C","RSM24","960"
"YDR176W","NGG1","2109"
"YDR177W","UBC1","648"
"YDR178W","SDH4","546"
"YDR179C","CSN9","489"
"YDR179W-A","NVJ3","1392"
"YDR180W","SCC2","4482"
"YDR181C","SAS4","1446"
"YDR182W","CDC1","1476"
"YDR182W-A","","204"
"YDR183C-A","","258"
"YDR183W","PLP1","693"
"YDR184C","ATC1","885"
"YDR185C","UPS3","540"
"YDR186C","SND1","2634"
"YDR187C","","519"
"YDR188W","CCT6","1641"
"YDR189W","SLY1","2001"
"YDR190C","RVB1","1392"
"YDR191W","HST4","1113"
"YDR192C","NUP42","1293"
"YDR193W","","399"
"YDR194C","MSS116","1995"
"YDR194W-A","","153"
"YDR195W","REF2","1602"
"YDR196C","CAB5","726"
"YDR197W","CBS2","1170"
"YDR198C","RKM2","1440"
"YDR199W","","366"
"YDR200C","VPS64","1815"
"YDR201W","SPC19","498"
"YDR202C","RAV2","1056"
"YDR203W","","318"
"YDR204W","COQ4","1008"
"YDR205W","MSC2","2175"
"YDR206W","EBS1","2655"
"YDR207C","UME6","2511"
"YDR208W","MSS4","2340"
"YDR209C","","414"
"YDR210W","","228"
"YDR211W","GCD6","2139"
"YDR212W","TCP1","1680"
"YDR213W","UPC2","2742"
"YDR214W","AHA1","1053"
"YDR215C","","414"
"YDR216W","ADR1","3972"
"YDR217C","RAD9","3930"
"YDR218C","SPR28","1272"
"YDR219C","MFB1","1398"
"YDR220C","","294"
"YDR221W","GTB1","2109"
"YDR222W","","1248"
"YDR223W","CRF1","1404"
"YDR224C","HTB1","396"
"YDR225W","HTA1","399"
"YDR226W","ADK1","669"
"YDR227W","SIR4","4077"
"YDR228C","PCF11","1881"
"YDR229W","IVY1","1362"
"YDR230W","","348"
"YDR231C","COX20","618"
"YDR232W","HEM1","1647"
"YDR233C","RTN1","888"
"YDR234W","LYS4","2082"
"YDR235W","PRP42","1635"
"YDR236C","FMN1","657"
"YDR237W","MRPL7","879"
"YDR238C","SEC26","2922"
"YDR239C","","2364"
"YDR240C","SNU56","1479"
"YDR241W","BUD26","288"
"YDR242W","AMD2","1650"
"YDR243C","PRP28","1767"
"YDR244W","PEX5","1839"
"YDR245W","MNN10","1182"
"YDR246W","TRS23","660"
"YDR246W-A","","201"
"YDR247W","VHS1","1386"
"YDR248C","","582"
"YDR249C","","1122"
"YDR250C","","276"
"YDR251W","PAM1","2493"
"YDR252W","BTT1","450"
"YDR253C","MET32","576"
"YDR254W","CHL4","1377"
"YDR255C","RMD5","1266"
"YDR256C","CTA1","1548"
"YDR257C","RKM4","1485"
"YDR258C","HSP78","2436"
"YDR259C","YAP6","1152"
"YDR260C","SWM1","513"
"YDR261C","EXG2","1689"
"YDR262W","","819"
"YDR263C","DIN7","1293"
"YDR264C","AKR1","2295"
"YDR265W","PEX10","1014"
"YDR266C","HEL2","1920"
"YDR267C","CIA1","993"
"YDR268W","MSW1","1140"
"YDR269C","","324"
"YDR270W","CCC2","3015"
"YDR271C","","372"
"YDR272W","GLO2","825"
"YDR273W","DON1","1098"
"YDR274C","","372"
"YDR275W","BSC2","708"
"YDR276C","PMP3","168"
"YDR277C","MTH1","1302"
"YDR278C","","318"
"YDR279W","RNH202","1053"
"YDR280W","RRP45","918"
"YDR281C","PHM6","315"
"YDR282C","MRX10","1245"
"YDR283C","GCN2","4980"
"YDR284C","DPP1","870"
"YDR285W","ZIP1","2628"
"YDR286C","","345"
"YDR287W","INM2","879"
"YDR288W","NSE3","912"
"YDR289C","RTT103","1230"
"YDR290W","","330"
"YDR291W","HRQ1","3234"
"YDR292C","SRP101","1866"
"YDR293C","SSD1","3753"
"YDR294C","DPL1","1770"
"YDR295C","HDA2","2025"
"YDR296W","MHR1","681"
"YDR297W","SUR2","1050"
"YDR298C","ATP5","639"
"YDR299W","BFR2","1605"
"YDR300C","PRO1","1287"
"YDR301W","CFT1","4074"
"YDR302W","GPI11","660"
"YDR303C","RSC3","2658"
"YDR304C","CPR5","678"
"YDR305C","HNT2","743"
"YDR306C","","1437"
"YDR307W","PMT7","1989"
"YDR308C","SRB7","423"
"YDR309C","GIC2","1152"
"YDR310C","SUM1","3189"
"YDR311W","TFB1","1929"
"YDR312W","SSF2","1362"
"YDR313C","PIB1","861"
"YDR314C","RAD34","2079"
"YDR315C","IPK1","846"
"YDR316W","OMS1","1416"
"YDR317W","HIM1","1245"
"YDR318W","MCM21","1190"
"YDR319C","YFT2","825"
"YDR320C","SWA2","2007"
"YDR320C-A","DAD4","219"
"YDR320W-B","","138"
"YDR321W","ASP1","1146"
"YDR322C-A","TIM11","291"
"YDR322W","MRPL35","1104"
"YDR323C","PEP7","1548"
"YDR324C","UTP4","2331"
"YDR325W","YCG1","3108"
"YDR326C","YSP2","4317"
"YDR327W","","327"
"YDR328C","SKP1","585"
"YDR329C","PEX3","1326"
"YDR330W","UBX5","1503"
"YDR331W","GPI8","1236"
"YDR332W","IRC3","2070"
"YDR333C","RQC1","2172"
"YDR334W","SWR1","4545"
"YDR335W","MSN5","3675"
"YDR336W","MRX8","945"
"YDR337W","MRPS28","861"
"YDR338C","","2088"
"YDR339C","FCF1","570"
"YDR340W","","303"
"YDR341C","","1824"
"YDR342C","HXT7","1713"
"YDR343C","HXT6","1713"
"YDR344C","","444"
"YDR345C","HXT3","1704"
"YDR346C","SVF1","1446"
"YDR347W","MRP1","966"
"YDR348C","PAL1","1500"
"YDR349C","YPS7","1791"
"YDR350C","ATP22","2055"
"YDR351W","SBE2","2595"
"YDR352W","YPQ2","954"
"YDR353W","TRR1","960"
"YDR354C-A","","144"
"YDR354W","TRP4","1143"
"YDR355C","","303"
"YDR356W","SPC110","2835"
"YDR357C","CNL1","369"
"YDR358W","GGA1","1674"
"YDR359C","EAF1","2949"
"YDR360W","OPI7","435"
"YDR361C","BCP1","852"
"YDR362C","TFC6","2019"
"YDR363W","ESC2","1371"
"YDR363W-A","SEM1","270"
"YDR364C","CDC40","1368"
"YDR365C","ESF1","1887"
"YDR366C","","399"
"YDR367W","KEI1","767"
"YDR368W","YPR1","939"
"YDR369C","XRS2","2565"
"YDR370C","DXO1","1329"
"YDR371C-A","","105"
"YDR371W","CTS2","1536"
"YDR372C","VPS74","1038"
"YDR373W","FRQ1","573"
"YDR374C","PHO92","921"
"YDR374W-A","WIP1","270"
"YDR375C","BCS1","1371"
"YDR376W","ARH1","1482"
"YDR377W","ATP17","306"
"YDR378C","LSM6","261"
"YDR379C-A","SDH6","240"
"YDR379W","RGA2","3030"
"YDR380W","ARO10","1908"
"YDR381C-A","","539"
"YDR381W","YRA1","1447"
"YDR382W","RPP2B","333"
"YDR383C","NKP1","717"
"YDR384C","ATO3","828"
"YDR385W","EFT2","2529"
"YDR386W","MUS81","1899"
"YDR387C","CIN10","1668"
"YDR388W","RVS167","1449"
"YDR389W","SAC7","1965"
"YDR390C","UBA2","1911"
"YDR391C","","699"
"YDR392W","SPT3","1014"
"YDR393W","SHE9","1371"
"YDR394W","RPT3","1287"
"YDR395W","SXM1","2835"
"YDR396W","","501"
"YDR397C","NCB2","533"
"YDR398W","UTP5","1932"
"YDR399W","HPT1","666"
"YDR400W","URH1","1023"
"YDR401W","","564"
"YDR402C","DIT2","1470"
"YDR403W","DIT1","1611"
"YDR404C","RPB7","516"
"YDR405W","MRP20","792"
"YDR406W","PDR15","4590"
"YDR406W-A","","246"
"YDR407C","TRS120","3870"
"YDR408C","ADE8","645"
"YDR409W","SIZ1","2715"
"YDR410C","STE14","720"
"YDR411C","DFM1","1026"
"YDR412W","RRP17","708"
"YDR413C","","576"
"YDR414C","ERD1","1089"
"YDR415C","","1125"
"YDR416W","SYF1","2580"
"YDR417C","","372"
"YDR418W","RPL12B","498"
"YDR419W","RAD30","1899"
"YDR420W","HKR1","5409"
"YDR421W","ARO80","2853"
"YDR422C","SIP1","2448"
"YDR423C","CAD1","1230"
"YDR424C","DYN2","455"
"YDR425W","SNX41","1878"
"YDR426C","","378"
"YDR427W","RPN9","1182"
"YDR428C","BNA7","786"
"YDR429C","TIF35","825"
"YDR430C","CYM1","2970"
"YDR431W","","312"
"YDR432W","NPL3","1245"
"YDR433W","","441"
"YDR434W","GPI17","1605"
"YDR435C","PPM1","987"
"YDR436W","PPZ2","2133"
"YDR437W","GPI19","423"
"YDR438W","THI74","1113"
"YDR439W","LRS4","1044"
"YDR440W","DOT1","1749"
"YDR441C","APT2","546"
"YDR442W","","393"
"YDR443C","SSN2","4263"
"YDR444W","","2064"
"YDR445C","","408"
"YDR446W","ECM11","909"
"YDR447C","RPS17B","725"
"YDR448W","ADA2","1305"
"YDR449C","UTP6","1323"
"YDR450W","RPS18A","876"
"YDR451C","YHP1","1062"
"YDR452W","PPN1","2025"
"YDR453C","TSA2","591"
"YDR454C","GUK1","564"
"YDR455C","","309"
"YDR456W","NHX1","1902"
"YDR457W","TOM1","9807"
"YDR458C","HEH2","1992"
"YDR459C","PFA5","1125"
"YDR460W","TFB3","966"
"YDR461C-A","","243"
"YDR461W","MFA1","111"
"YDR462W","MRPL28","444"
"YDR463W","STP1","1560"
"YDR464C-A","","189"
"YDR464W","SPP41","4308"
"YDR465C","RMT2","1239"
"YDR466W","PKH3","2697"
"YDR467C","","327"
"YDR468C","TLG1","675"
"YDR469W","SDC1","528"
"YDR470C","UGO1","1509"
"YDR471W","RPL27B","795"
"YDR472W","TRS31","852"
"YDR473C","PRP3","1410"
"YDR475C","JIP4","2631"
"YDR476C","","675"
"YDR477W","SNF1","1902"
"YDR478W","SNM1","597"
"YDR479C","PEX29","1665"
"YDR480W","DIG2","972"
"YDR481C","PHO8","1701"
"YDR482C","CWC21","408"
"YDR483W","KRE2","1329"
"YDR484W","VPS52","1926"
"YDR485C","VPS72","2388"
"YDR486C","VPS60","690"
"YDR487C","RIB3","627"
"YDR488C","PAC11","1602"
"YDR489W","SLD5","885"
"YDR490C","PKH1","2301"
"YDR491C","","492"
"YDR492W","IZH1","951"
"YDR493W","MZM1","372"
"YDR494W","RSM28","1086"
"YDR495C","VPS3","3036"
"YDR496C","PUF6","1971"
"YDR497C","ITR1","1755"
"YDR498C","SEC20","1152"
"YDR499W","LCD1","2244"
"YDR500C","RPL37B","656"
"YDR501W","PLM2","1566"
"YDR502C","SAM2","1155"
"YDR503C","LPP1","825"
"YDR504C","SPG3","384"
"YDR505C","PSP1","2526"
"YDR506C","GMC1","1827"
"YDR507C","GIN4","3429"
"YDR508C","GNP1","1992"
"YDR509W","","348"
"YDR510C-A","","117"
"YDR510W","SMT3","306"
"YDR511W","SDH7","402"
"YDR512C","EMI1","564"
"YDR513W","GRX2","432"
"YDR514C","","1452"
"YDR515W","SLF1","1344"
"YDR516C","EMI2","1503"
"YDR517W","GRH1","1119"
"YDR518W","EUG1","1554"
"YDR519W","FPR2","408"
"YDR520C","URC2","2319"
"YDR521W","","336"
"YDR522C","SPS2","1509"
"YDR523C","SPS1","1473"
"YDR524C","AGE1","1449"
"YDR524C-A","","120"
"YDR524C-B","","201"
"YDR524W-C","","90"
"YDR525W","API2","330"
"YDR525W-A","SNA2","240"
"YDR526C","","471"
"YDR527W","RBA50","1320"
"YDR528W","HLR1","1272"
"YDR529C","QCR7","384"
"YDR530C","APA2","978"
"YDR531W","CAB1","1104"
"YDR532C","KRE28","1158"
"YDR533C","HSP31","714"
"YDR534C","FIT1","1587"
"YDR535C","","757"
"YDR536W","STL1","1710"
"YDR537C","","606"
"YDR538W","PAD1","729"
"YDR539W","FDC1","1512"
"YDR540C","IRC4","540"
"YDR541C","","1035"
"YDR542W","PAU10","363"
"YDR543C","","300"
"YDR544C","","429"
"YDR545C-A","","480"
"YDR545W","YRF1-1","5391"
"YEL001C","IRC22","678"
"YEL002C","WBP1","1293"
"YEL003W","GIM4","424"
"YEL004W","YEA4","1029"
"YEL005C","VAB2","849"
"YEL006W","YEA6","1008"
"YEL007W","MIT1","2001"
"YEL008C-A","","93"
"YEL008W","","381"
"YEL009C","GCN4","846"
"YEL009C-A","","408"
"YEL010W","","351"
"YEL011W","GLC3","2115"
"YEL012W","UBC8","780"
"YEL013W","VAC8","1737"
"YEL014C","","306"
"YEL015W","EDC3","1656"
"YEL016C","NPP2","1482"
"YEL017C-A","PMP2","132"
"YEL017W","GTT3","1014"
"YEL018C-A","","534"
"YEL018W","EAF5","840"
"YEL019C","MMS21","804"
"YEL020C","PXP1","1683"
"YEL020C-B","","198"
"YEL020W-A","TIM9","264"
"YEL021W","URA3","804"
"YEL022W","GEA2","4380"
"YEL023C","","2049"
"YEL024W","RIP1","648"
"YEL025C","","3567"
"YEL026W","SNU13","381"
"YEL027W","VMA3","483"
"YEL028W","","462"
"YEL029C","BUD16","939"
"YEL030C-A","","315"
"YEL030W","ECM10","1935"
"YEL031W","SPF1","3648"
"YEL032C-A","","162"
"YEL032W","MCM3","2916"
"YEL033W","MTC7","420"
"YEL034C-A","","603"
"YEL034W","HYP2","474"
"YEL035C","UTR5","501"
"YEL036C","ANP1","1503"
"YEL037C","RAD23","1197"
"YEL038W","UTR4","684"
"YEL039C","CYC7","342"
"YEL040W","UTR2","1404"
"YEL041W","YEF1","1488"
"YEL042W","GDA1","1557"
"YEL043W","","2871"
"YEL044W","IES6","501"
"YEL045C","","426"
"YEL046C","GLY1","1164"
"YEL047C","FRD1","1413"
"YEL048C","TCA17","459"
"YEL049W","PAU2","363"
"YEL050C","RML2","1182"
"YEL050W-A","","192"
"YEL051W","VMA8","771"
"YEL052W","AFG1","1530"
"YEL053C","MAK10","2202"
"YEL053W-A","","348"
"YEL054C","RPL12A","498"
"YEL055C","POL5","3069"
"YEL056W","HAT2","1206"
"YEL057C","SDD1","702"
"YEL058W","PCM1","1674"
"YEL059C-A","SOM1","225"
"YEL059W","HHY1","309"
"YEL060C","PRB1","1908"
"YEL061C","CIN8","3003"
"YEL062W","NPR2","1848"
"YEL063C","CAN1","1773"
"YEL064C","AVT2","1443"
"YEL065W","SIT1","1887"
"YEL066W","HPA3","540"
"YEL067C","","588"
"YEL068C","","333"
"YEL069C","HXT13","1695"
"YEL070W","DSF1","1509"
"YEL071W","DLD3","1491"
"YEL072W","RMD6","696"
"YEL073C","","324"
"YEL074W","","339"
"YEL075C","","369"
"YEL075W-A","","612"
"YEL076C","","651"
"YEL076C-A","","930"
"YEL077C","","3834"
"YEL077W-A","","483"
"YER001W","MNN1","2289"
"YER002W","NOP16","696"
"YER003C","PMI40","1383"
"YER004W","FMP52","696"
"YER005W","YND1","1893"
"YER006C-A","","318"
"YER006W","NUG1","1563"
"YER007C-A","TMA20","649"
"YER007W","PAC2","1557"
"YER008C","SEC3","4011"
"YER009W","NTF2","378"
"YER010C","","705"
"YER011W","TIR1","765"
"YER012W","PRE1","597"
"YER013W","PRP22","3438"
"YER014C-A","BUD25","970"
"YER014W","HEM14","1620"
"YER015W","FAA2","2235"
"YER016W","BIM1","1035"
"YER017C","AFG3","2286"
"YER018C","SPC25","666"
"YER019C-A","SBH2","267"
"YER019W","ISC1","1434"
"YER020W","GPA2","1350"
"YER021W","RPN3","1572"
"YER022W","SRB4","2064"
"YER023C-A","","213"
"YER023W","PRO3","861"
"YER024W","YAT2","2772"
"YER025W","GCD11","1584"
"YER026C","CHO1","831"
"YER027C","GAL83","1254"
"YER028C","MIG3","1185"
"YER029C","SMB1","591"
"YER030W","CHZ1","462"
"YER031C","YPT31","672"
"YER032W","FIR1","2631"
"YER033C","ZRG8","3231"
"YER034W","","558"
"YER035W","EDC2","438"
"YER036C","ARB1","1833"
"YER037W","PHM8","966"
"YER038C","KRE29","1395"
"YER038W-A","FMP49","381"
"YER039C","HVG1","750"
"YER039C-A","","219"
"YER040W","GLN3","2193"
"YER041W","YEN1","2280"
"YER042W","MXR1","555"
"YER043C","SAH1","1350"
"YER044C","ERG28","447"
"YER044C-A","MEI4","1315"
"YER045C","ACA1","1470"
"YER046W","SPO73","432"
"YER046W-A","","330"
"YER047C","SAP1","2694"
"YER048C","CAJ1","1176"
"YER048W-A","ISD11","285"
"YER049W","TPA1","1935"
"YER050C","RSM18","417"
"YER051W","JHD1","1479"
"YER052C","HOM3","1584"
"YER053C","PIC2","903"
"YER053C-A","","114"
"YER054C","GIP2","1647"
"YER055C","HIS1","894"
"YER056C","FCY2","1602"
"YER056C-A","RPL34A","763"
"YER057C","HMF1","390"
"YER058W","PET117","324"
"YER059W","PCL6","1263"
"YER060W","FCY21","1587"
"YER060W-A","FCY22","1593"
"YER061C","CEM1","1329"
"YER062C","GPP2","753"
"YER063W","THO1","657"
"YER064C","VHR2","1518"
"YER065C","ICL1","1674"
"YER066C-A","","501"
"YER066W","RRT13","558"
"YER067C-A","","324"
"YER067W","RGI1","486"
"YER068C-A","","432"
"YER068W","MOT2","1764"
"YER069W","ARG5,6","2592"
"YER070W","RNR1","2667"
"YER071C","TDA2","381"
"YER072W","VTC1","390"
"YER073W","ALD5","1563"
"YER074W","RPS24A","874"
"YER074W-A","YOS1","471"
"YER075C","PTP3","2787"
"YER076C","","909"
"YER076W-A","","348"
"YER077C","MRX1","2067"
"YER078C","ICP55","1536"
"YER078W-A","","165"
"YER079C-A","","339"
"YER079W","","633"
"YER080W","AIM9","1884"
"YER081W","SER3","1410"
"YER082C","UTP7","1665"
"YER083C","GET2","858"
"YER084W","","387"
"YER084W-A","","513"
"YER085C","","522"
"YER086W","ILV1","1731"
"YER087C-A","","552"
"YER087C-B","SBH1","249"
"YER087W","AIM10","1731"
"YER088C","DOT6","2013"
"YER088C-A","","324"
"YER088W-B","","147"
"YER089C","PTC2","1395"
"YER090C-A","","90"
"YER090W","TRP2","1524"
"YER091C","MET6","2304"
"YER091C-A","","222"
"YER092W","IES5","378"
"YER093C","TSC11","4293"
"YER093C-A","AIM11","489"
"YER094C","PUP3","618"
"YER095W","RAD51","1203"
"YER096W","SHC1","1539"
"YER097W","","330"
"YER098W","UBP9","2265"
"YER099C","PRS2","957"
"YER100W","UBC6","753"
"YER101C","AST2","1293"
"YER102W","RPS8B","603"
"YER103W","SSA4","1929"
"YER104W","RTT105","627"
"YER105C","NUP157","4176"
"YER106W","MAM1","909"
"YER107C","GLE2","1098"
"YER107W-A","","321"
"YER110C","KAP123","3342"
"YER111C","SWI4","3282"
"YER112W","LSM4","564"
"YER113C","TMN3","2121"
"YER114C","BOI2","3123"
"YER115C","SPR6","576"
"YER116C","SLX8","825"
"YER117W","RPL23B","885"
"YER118C","SHO1","1104"
"YER119C","AVT6","1347"
"YER119C-A","","372"
"YER120W","SCS2","735"
"YER121W","","345"
"YER122C","GLO3","1482"
"YER123W","YCK3","1575"
"YER124C","DSE1","1722"
"YER125W","RSP5","2430"
"YER126C","NSA2","786"
"YER127W","LCP5","1074"
"YER128W","VFA1","612"
"YER129W","SAK1","3429"
"YER130C","COM2","1332"
"YER131W","RPS26B","360"
"YER132C","PMD1","5262"
"YER133W","GLC7","1464"
"YER133W-A","","342"
"YER134C","","537"
"YER135C","","393"
"YER136W","GDI1","1356"
"YER137C","","447"
"YER137W-A","","306"
"YER138W-A","","105"
"YER139C","RTR1","681"
"YER140W","EMP65","1671"
"YER141W","COX15","1461"
"YER142C","MAG1","891"
"YER143W","DDI1","1287"
"YER144C","UBP5","2418"
"YER145C","FTR1","1215"
"YER145C-A","","438"
"YER146W","LSM5","282"
"YER147C","SCC4","1875"
"YER147C-A","","411"
"YER148W","SPT15","723"
"YER148W-A","","579"
"YER149C","PEA2","1263"
"YER150W","SPI1","447"
"YER151C","UBP3","2739"
"YER152C","","1332"
"YER152W-A","","567"
